timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
79001657299889,陀螺仪,,,,,,,,-0.0258,-0.3072,-0.8402
79001664804524,加速度计,-0.2741,6.6553,10.4076,,,,,,,
79001674823274,加速度计,0.6979,6.2261,8.3971,,,,,,,
79001677337389,陀螺仪,,,,,,,,0.0811,-0.4216,-0.9293
79001684842024,加速度计,3.3010,7.8829,3.2423,,,,,,,
79001694860774,加速度计,2.2655,9.9575,2.2182,,,,,,,
79001697374889,陀螺仪,,,,,,,,0.0623,-0.4607,-1.0531
79001704879524,加速度计,1.8447,9.9347,4.1288,,,,,,,
79001714904941,加速度计,0.1688,7.9553,9.9503,,,,,,,
79001717421399,陀螺仪,,,,,,,,-0.0567,-0.5081,-1.0581
79001724924785,加速度计,1.5862,4.3269,9.7175,,,,,,,
79001734938535,加速度计,3.1005,3.1735,8.3001,,,,,,,
79001737449160,陀螺仪,,,,,,,,0.0423,-0.5559,-1.1204
79001744952649,加速度计,6.0627,5.3929,7.7273,,,,,,,
79001754967180,加速度计,2.2889,7.5651,6.9180,,,,,,,
79001757478430,陀螺仪,,,,,,,,0.0943,-0.4926,-1.1867
79001764982128,加速度计,2.5139,8.6485,6.2070,,,,,,,
79001774997858,加速度计,3.1029,9.2320,5.6186,,,,,,,
79001777510305,陀螺仪,,,,,,,,0.0537,-0.4011,-1.0317
79001785014420,加速度计,1.5083,6.9540,5.3893,,,,,,,
79001795031816,加速度计,1.0104,6.9025,4.7603,,,,,,,
79001797545514,陀螺仪,,,,,,,,0.0329,-0.3458,-0.9306
79001805050045,加速度计,2.2500,7.5543,7.3897,,,,,,,
79001815069108,加速度计,1.4587,6.6685,8.2815,,,,,,,
79001817584055,陀螺仪,,,,,,,,0.0453,-0.3313,-0.9037
79001825089003,加速度计,0.1107,8.1684,9.0154,,,,,,,
79001835109733,加速度计,0.9176,10.4417,3.7685,,,,,,,
79001837625930,陀螺仪,,,,,,,,0.0694,-0.3116,-0.8278
79001845131295,加速度计,0.0802,6.8229,5.8508,,,,,,,
79001855154420,加速度计,0.1448,6.4943,2.2320,,,,,,,
79001857689003,陀螺仪,,,,,,,,0.0218,-0.3273,-0.8112
79001865192805,加速度计,-1.1001,7.5549,7.4849,,,,,,,
79001884245539,GPS,,,,31.9405,118.7898,1.5500,294.7000,,,
79001875208222,加速度计,0.6165,8.0870,10.3753,,,,,,,
79001877719837,陀螺仪,,,,,,,,0.0694,-0.3530,-0.8266
79001885223639,加速度计,0.7494,10.3705,6.1196,,,,,,,
79001895239212,加速度计,-1.0552,8.3941,1.9309,,,,,,,
79001897751191,陀螺仪,,,,,,,,0.0746,-0.4093,-0.8918
79001905255201,加速度计,-0.9038,5.9460,4.2335,,,,,,,
79001915271608,加速度计,-0.8978,7.3664,6.1435,,,,,,,
79001917786555,陀螺仪,,,,,,,,0.0204,-0.5314,-0.9577
79001925293795,加速度计,0.7697,8.6838,6.9821,,,,,,,
79001935321295,加速度计,0.8835,9.9234,6.2219,,,,,,,
79001937838222,陀螺仪,,,,,,,,0.0615,-0.6297,-1.1108
79001945342962,加速度计,0.7889,8.2049,6.6277,,,,,,,
79001955362024,加速度计,0.2412,6.8953,3.7230,,,,,,,
79001957876139,陀螺仪,,,,,,,,0.0724,-0.6942,-1.2284
79001965380774,加速度计,-0.2628,7.8033,4.1599,,,,,,,
79001975399524,加速度计,0.5746,7.5782,7.8751,,,,,,,
79001977913639,陀螺仪,,,,,,,,0.0714,-0.7685,-1.2705
79001985418274,加速度计,-0.5752,8.9639,5.2684,,,,,,,
79001995437024,加速度计,1.1103,9.9784,5.6533,,,,,,,
79001997951139,陀螺仪,,,,,,,,0.0984,-0.8203,-1.2485
79002005455774,加速度计,-0.3430,8.4701,2.5385,,,,,,,
79002015474524,加速度计,1.2959,6.5685,9.9036,,,,,,,
79002017988639,陀螺仪,,,,,,,,0.0445,-0.8461,-1.2492
79002025493274,加速度计,-0.9882,8.1361,4.4203,,,,,,,
79002035512024,加速度计,-0.9738,9.7893,5.1493,,,,,,,
