timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
350350519080847,陀螺仪,,,,,,,,-0.2182,-0.0417,-0.1358
350350529091889,加速度计,1.3294,7.0330,11.1504,,,,,,,
350350539114389,加速度计,0.4447,8.1223,9.5193,,,,,,,
350350539125691,陀螺仪,,,,,,,,-0.1905,-0.0646,-0.1736
350350549136889,加速度计,1.1857,2.1721,13.9211,,,,,,,
350350559159232,加速度计,0.6788,1.3868,9.5553,,,,,,,
350350559169909,陀螺仪,,,,,,,,0.0980,-0.0349,-0.1924
350350569180118,加速度计,0.2747,6.6439,3.5865,,,,,,,
350350579198399,加速度计,0.4800,8.6898,6.7624,,,,,,,
350350579207409,陀螺仪,,,,,,,,0.1056,-0.0599,-0.2004
350350589216316,加速度计,0.1790,7.7153,7.0725,,,,,,,
350350599234232,加速度计,-0.8547,8.2247,5.2086,,,,,,,
350350599243243,陀螺仪,,,,,,,,0.0654,-0.0935,-0.2567
350350609252149,加速度计,-0.0150,4.2401,5.0871,,,,,,,
350350619270118,加速度计,0.3711,5.5563,7.3795,,,,,,,
350350619279337,陀螺仪,,,,,,,,0.0201,-0.1354,-0.2803
350350629288972,加速度计,-0.4387,6.2549,7.3227,,,,,,,
350350639307514,加速度计,0.1646,5.0141,11.8130,,,,,,,
350350639316524,陀螺仪,,,,,,,,0.0334,-0.1284,-0.2333
350350649325430,加速度计,1.3186,7.8254,8.1475,,,,,,,
350350659343347,加速度计,1.6484,7.0952,5.5498,,,,,,,
350350659352357,陀螺仪,,,,,,,,0.0973,-0.0567,-0.2099
350350669361264,加速度计,0.6584,6.8151,0.6650,,,,,,,
350350679379180,加速度计,0.7380,6.2034,1.6191,,,,,,,
350350679388191,陀螺仪,,,,,,,,-0.1166,-0.1008,-0.2357
350350689397097,加速度计,1.2109,5.3923,18.0056,,,,,,,
350350699415014,加速度计,0.4345,8.7843,14.8949,,,,,,,
350350699424024,陀螺仪,,,,,,,,0.0780,-0.0248,-0.1593
350350709432930,加速度计,0.9080,9.6576,9.2171,,,,,,,
350350719450847,加速度计,-0.2340,5.5180,-2.5774,,,,,,,
350350719459857,陀螺仪,,,,,,,,0.1353,-0.0426,-0.1811
350350729468764,加速度计,-1.5490,2.9359,3.0041,,,,,,,
350350739486680,加速度计,-1.2911,6.0627,8.0858,,,,,,,
350350739495691,陀螺仪,,,,,,,,0.0614,-0.0957,-0.2619
350350749504597,加速度计,-2.4499,13.0705,4.3233,,,,,,,
350350759522514,加速度计,-1.8322,7.6201,10.7595,,,,,,,
350350759531524,陀螺仪,,,,,,,,0.0198,-0.2040,-0.3072
350350769540430,加速度计,-3.0281,7.0904,4.5945,,,,,,,
350350779558347,加速度计,-2.6737,8.1253,3.4566,,,,,,,
350350779567357,陀螺仪,,,,,,,,0.0055,-0.2352,-0.2615
350350789576264,加速度计,-1.0834,5.4289,4.6046,,,,,,,
350350799594180,加速度计,-1.0612,8.1385,9.8390,,,,,,,
350350799603191,陀螺仪,,,,,,,,0.0095,-0.2229,-0.2124
350350809612097,加速度计,-0.8859,10.5925,5.6395,,,,,,,
350350819630014,加速度计,-2.2727,8.8585,9.9246,,,,,,,
350350819639024,陀螺仪,,,,,,,,0.0032,-0.1562,-0.0640
350350829647930,加速度计,-3.2286,5.8981,9.3763,,,,,,,
350350839665847,加速度计,-0.1927,8.2899,5.0769,,,,,,,
350350839674857,陀螺仪,,,,,,,,0.1282,-0.0738,0.1732
350350849683764,加速度计,0.4633,9.7677,1.1666,,,,,,,
350350859701680,加速度计,0.6626,7.4508,7.2131,,,,,,,
350350859710691,陀螺仪,,,,,,,,-0.0221,-0.0541,0.1288
350350869720639,加速度计,-0.5950,6.7606,9.9156,,,,,,,
