timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
1568224821365543,加速度计,-1.0840,7.0779,6.3333,,,,,,,
1568224818870543,陀螺仪,,,,,,,,0.1031,0.0503,0.2253
1568224831385491,加速度计,-1.4216,6.9354,6.1238,,,,,,,
1568224841405491,加速度计,-1.3467,6.8217,6.5841,,,,,,,
1568224838910543,陀螺仪,,,,,,,,0.0559,0.0378,0.2876
1568224851425491,加速度计,-0.8835,6.4524,6.2124,,,,,,,
1568224861445491,加速度计,-0.0814,5.5785,5.3774,,,,,,,
1568224858950543,陀螺仪,,,,,,,,0.0056,-0.0008,0.3041
1568224871465491,加速度计,-0.8434,3.9444,7.3861,,,,,,,
1568224881485491,加速度计,-1.7549,3.8409,7.8278,,,,,,,
1568224878990543,陀螺仪,,,,,,,,0.0253,0.0534,0.3091
1568224891505491,加速度计,-1.5389,3.3609,7.7746,,,,,,,
1568224901525491,加速度计,-0.2233,7.6351,7.3861,,,,,,,
1568224899030543,陀螺仪,,,,,,,,0.1615,0.0045,0.4278
1568224911545491,加速度计,0.5148,19.9700,3.3495,,,,,,,
1568224921565127,加速度计,1.4102,13.3279,5.6365,,,,,,,
1568224919070023,陀螺仪,,,,,,,,0.0561,-0.0832,0.2732
1568224931584346,加速度计,0.5195,7.6178,6.5134,,,,,,,
1568224941603148,加速度计,0.4435,7.0174,5.6928,,,,,,,
1568224939108460,陀螺仪,,,,,,,,-0.0032,-0.0161,0.0478
1568224951629346,加速度计,-0.1634,6.8839,6.9977,,,,,,,
1568224961642262,加速度计,-0.7446,7.1670,6.8899,,,,,,,
1568224959143512,陀螺仪,,,,,,,,-0.0178,-0.0210,-0.0491
1568224971647210,加速度计,-0.4555,7.3424,6.9941,,,,,,,
1568224981652939,加速度计,-0.3077,7.1473,7.4873,,,,,,,
1568224979154606,陀螺仪,,,,,,,,0.0593,0.0093,-0.0599
1568224991659866,加速度计,-1.5137,6.8283,7.9224,,,,,,,
1568225001668408,加速度计,-1.1552,6.6272,7.4232,,,,,,,
1568224999170908,陀螺仪,,,,,,,,0.1851,0.0249,-0.0005
1568225011678981,加速度计,-0.2921,7.2024,7.2682,,,,,,,
1568225021692002,加速度计,-0.0874,7.3562,6.9989,,,,,,,
1568225019196846,陀螺仪,,,,,,,,0.2917,-0.0334,-0.0052
1568225031736012,加速度计,0.5962,6.9049,6.9534,,,,,,,
1568225041791012,加速度计,0.6207,6.7918,6.6756,,,,,,,
1568225039295752,陀螺仪,,,,,,,,0.3418,-0.0571,-0.1633
1568225051809762,加速度计,-1.3946,8.5030,6.5547,,,,,,,
1568225061828512,加速度计,-1.4563,8.3270,5.3570,,,,,,,
1568225059333252,陀螺仪,,,,,,,,0.3406,-0.0743,-0.1844
1568225071847262,加速度计,-0.3172,7.7315,5.5228,,,,,,,
1568225081866012,加速度计,-0.8404,7.6279,5.7353,,,,,,,
1568225079370752,陀螺仪,,,,,,,,0.2240,-0.0939,-0.1684
1568225091884762,加速度计,-1.2707,7.6836,5.1547,,,,,,,
1568225099408252,陀螺仪,,,,,,,,0.0080,-0.0033,-0.1025
1568225101903512,加速度计,-1.7274,7.6686,4.0528,,,,,,,
1568225111922262,加速度计,-0.8643,7.4442,5.9298,,,,,,,
1568225119445752,陀螺仪,,,,,,,,-0.1479,0.0431,-0.0437
1568225121941012,加速度计,-0.5183,6.9204,5.6174,,,,,,,
1568225131959762,加速度计,-0.8332,6.6559,4.7279,,,,,,,
1568225139483252,陀螺仪,,,,,,,,-0.3684,0.2088,-0.0312
1568225141978512,加速度计,-1.5760,4.9716,3.8786,,,,,,,
1568225151997262,加速度计,-2.0740,3.7781,4.2377,,,,,,,
1568225159520752,陀螺仪,,,,,,,,-0.7071,0.1365,0.1241
1568225162016012,加速度计,-1.4784,3.5362,5.0637,,,,,,,
1568225172034762,加速度计,0.2861,2.3373,5.6611,,,,,,,
1568225182053512,加速度计,-0.4094,-1.4174,6.0430,,,,,,,
1568225179558252,陀螺仪,,,,,,,,-0.9293,-0.0213,0.0411
